station_name,latitude,longitude
来宾北,23.75416667,109.2405556
来舟,26.629113,117.981202
杨各庄,39.80493056,118.5974667
杨墩,27.237213,118.178367
杨家口,39.69138889,118.1288889
杨家塝所,30.7753131,111.3970645
杨家寨,31.5134,113.99714
杨家岭,29.11305618,115.7913895
杨家河,34.6225111,105.8281013
杨家湾,34.28527778,107.0483333
杨寨,31.4744,113.98017
杨屋所,22.8265675,108.4369972
杨岗,45.7143609,132.2801894
杨市,27.62416667,111.8155556
杨庄,34.78888889,114.8991667
杨庙,36.69111111,115.8147222
杨方凹,25.0168913,102.7811658
杨木,45.2581811,130.3350655
杨木山,49.5651772,124.8871396
杨村,39.35333333,117.0583333
杨村桥所,29.601775,119.4774528
杨村镇,23.40388889,114.4594444
杨杖子,40.7182089,119.1286664
杨林,25.2355561,103.0830317
杨柳青,39.141408,116.996061
杨树岭,40.9895361,118.872226
杨桥,27.17192,112.002941
杨楼,34.331678,116.849324
杨浦,31.295832,121.543742
杨源,25.8467299,116.7946028
杨漩,29.305345,103.399033
杨陵,34.2703,108.0739
杨陵南,34.256,108.0483861
杨集,34.415324,116.192585
杭州,30.246,120.1784
杭州东,30.2932929,120.2083755
杭州东所,30.3387639,120.1688023
杭州北,30.341124,120.16244
杭州南,30.17444444,120.29
杭州西,30.300484,119.981721
杭锦后旗,40.8623923,107.1111129
杭锦旗,40.2697474,107.0356288
東升,22.60726389,113.2792889
松北,45.807144,126.606384
松原,45.107165,124.81104
松原北,45.1047644,124.9907345
松坎,28.556951,106.86934
松坝,27.91916667,106.9538889
松山湖北,22.9611685,113.8920806
松川,25.85647,110.80731
松村,23.73900989,102.4473629
松林,25.6790728,103.8426199
松林店,39.41259722,115.9236389
松树,39.8226,122.0906
松树林,50.52736516,124.2353909
松树镇,42.053238,127.110005
松桃,28.080156,108.968767
松江北,31.00182,121.22363
松江镇,42.55917629,128.3083986
松河,26.0360405,104.621223
松溪,27.53678,118.8234
松滋西,30.17527778,111.6013889
松潘,32.60053374,103.6037537
松阳,28.449772,119.418239
松青,47.0598526,129.098001
板其,24.828605,105.674513
板城,39.6125672,115.2492051
板塘,27.85809722,112.9517556
板桃,24.53072,105.96249
板桥,32.87541667,117.7373056
构林,32.49519444,112.0792028
林东,43.9321268,119.4058621
林口,45.29055556,130.2622222
林口南,45.211285,130.290584
林场,32.16244,118.6752
林家台,40.716556,123.953444
林家村,34.381888,107.050709
林寨,24.31,115.0588889
林歹南,26.6240214,106.36851
林海,51.57728611,124.349925
林盛堡,41.576865,123.357379
林芝,29.52939167,94.43726111
林西,43.592776,118.081408
果园港所,29.6212659,106.7874567
果松,41.5965572,126.2507492
果珠,27.6576578,104.9782436
枝城,30.273948,111.504064
枝江,30.4583,111.572
枝江北,30.47955499,111.7665338
枣子林,26.7454315,101.9414577
枣庄,34.780764,117.305943
枣庄东,34.86768889,117.5430944
枣庄西,34.794085,117.248698
枣强,37.50388889,115.7330556
枣林,39.1314182,113.0874276
枣阳,32.07207,112.755916
枫山,28.88361111,119.9261111
枫岭头,28.462404,117.849014
枫林,29.75282,115.403823
枫泾,30.894262,121.025101
柏庄,36.19138889,114.3316667
柏村,29.259648,103.183308
柏林,29.16805556,105.9444444
柏果,26.0088284,104.5040661
柘皋,31.74833333,117.725
柘车河所,36.3657092,120.3541418
柞水,33.640294,109.141091
查布嘎,43.8554283,120.062971
查干得日斯,40.3989842,105.9624676
查干湖,45.2857849,124.5406208
查干特格,43.375343,112.235513
查干诺尔,43.275845,112.906054
柯周坑,25.729754,117.50794
柯坦,31.241693,117.134321
柯坪,40.517224,79.3304
柯柯,36.98410834,98.25578009
柯桥,30.056859,120.491843
柳园,41.10527778,95.50555556
柳园南,41.10027778,95.47083333
柳城,24.51469,108.96297
柳家台,37.37157051,102.9268762
柳家庄,37.51684,105.3908
柳州,24.31,109.384
柳州北,24.331896,109.403498
柳州南,24.28166667,109.3627778
柳州西,24.35013257,109.3658672
柳庄,35.691676,116.968428
柳村北,39.98317901,119.6678238
柳村南,39.98252486,119.6713343
柳村所,39.8535831,116.3323619
柳林,31.9540405,114.098325
柳林南,37.442869,110.926846
柳林河,37.97666667,112.3463889
柳林镇,35.0472278,108.8260284
柳枝,34.52805556,109.8922222
柳树,47.1726317,129.3280755
柳树屯,40.762777,120.794914
柳树泉,43.050899,92.8456634
柳树泉南,42.99789,92.941376
柳毛,45.233225,130.775011
柳江,24.264978,109.311895
柳沟,40.6773,96.437
柳沟南,40.643887,96.418249
柳河,42.2870588,125.7592186
柳辛庄,38.1,114.5036111
柴村,35.73755,115.21371
柴桑,29.6320476,115.8446033
柴沟堡,40.67027778,114.4086111
柴河,44.7653949,129.680023
柴窝堡,43.50405833,87.97851389
柴西,43.54855833,87.89482222
栎阳所,34.5662853,109.144271
栏杆滩,29.2986321,105.9252778
树园,34.49583333,109.6016667
树屏,36.37147,103.59204
树木岭,28.158392,113.013903
树林,47.843239,124.632736
栖凤渡,25.99749722,113.0133028
栖霞山北,32.162688,118.951089
栗木,30.07944444,115.5002778
栟茶,32.500775,120.8765139
株洲,27.83833333,113.1511111
株洲北,27.88527778,113.1138889
株洲南,27.768782,113.168221
株洲西,27.793665,113.062669
根河,50.77527778,121.5027778
根龙,24.62598,105.93666
格以头,25.963,104.105617
格勒,41.1166164,105.0215185
格勒森德,44.5783401,116.9222354
格口,25.282581,117.655003
格尔木,36.382778,94.905833
格尔木东,36.41888889,94.92361111
格尔木南,36.3544,94.902
格尔木西,36.3577641,94.7745391
格里坪,26.59706,101.5515
栽秧箐,25.52155,100.48929
桂口,25.893659,117.380145
桂平,23.318616,110.111968
桂林,25.26361111,110.2780556
桂林东,25.229595,110.344614
桂林北,25.3294,110.301
桂林西,25.35722222,110.2622222
桃下,34.52416667,109.9991667
桃司兔,40.1323833,106.8816244
桃园,41.100471,121.080106
桃园村,41.7673536,125.9986725
桃城,36.63569944,113.5659917
桃山,46.9228,128.1735
桃映,27.8633604,109.0164703
桃村,37.188125,121.1367222
桃村东,37.1939809,121.1726826
桃村北,37.21102222,121.1410944
桃林,28.94484915,113.1013958
桃浦,31.299645,121.386205
桃源,28.907994,111.395501
桃花店,31.898553,117.25579
桃花镇所,31.8082014,117.1958506
桐九公路,30.48605,120.58318
桐乡,30.539167,120.563611
桐城,31.052898,116.973517
桐城东,31.02661,117.03435
桐城南,30.87394,116.96002
桐子林,26.7097884,101.8550838
桐庐,29.791395,119.727724
桐庐东,29.85729,119.75968
桐木寨,26.6887674,107.9940856
桐柏,32.39217222,113.4300333
桐梓,28.133925,106.828032
桐梓东,28.118475,106.832751
桐梓北,28.388898,106.82692
桐源,28.0794374,116.2296813
桐溪公园,28.079045,112.895905
桑园子,36.055074,103.975168
桑日,29.26236,92.02991
桑根达来,42.67888889,115.9433333
桑根达来北,42.7118253,115.9568964
桑植,29.358318,110.091428
桑雄,31.0261928,91.673529
桓台,36.94668056,118.1179972
桓龙湖,41.3553489,125.3632648
桥上村,29.313277,117.740841
桥北,41.210306,123.730083
桥南,36.700627,116.830066
桥头,41.193278,123.729917
桥头集,31.755743,117.548453
桥头驿,28.39950278,112.9338917
桥湾,40.5647,96.6429
桥西,39.719603,98.1263471
桦南,46.2419922,130.576636
桦南东,46.213723,130.613496
桦林,44.6756064,129.6683262
桦林东,44.697453,129.737505
桦皮厂,43.99464,126.22523
梁堤头,34.63416667,115.5966667
梁家渡,28.4044,115.997
梁山,35.81861111,115.9311111
梁平,30.717587,107.81234
梁平南,30.64413333,107.7654694
梁底下,41.106782,117.61926
梅家坪,34.873213,109.001751
梅家庄,38.756767,112.668173
梅州,24.26138889,116.1263889
梅州西,24.253438,116.043129
梅村,24.97824167,113.4646889
梅林,28.277743,115.655019
梅水坑,25.238654,117.525736
梅江,28.28704444,109.0487694
梅河口,42.53502778,125.684
梅花山,26.699527,104.670091
梅道,22.2734,114.156
梅陇,31.14102778,121.4073056
梧州,23.48972,111.23492
梧州南,23.396055,111.217343
梨树镇,45.080447,130.680007
梨樹灣,29.553078,106.433391
梭罗河,21.79600111,101.1992739
检测园,34.18425,117.23352
棋子湾,19.33897778,108.8044167
棋梓桥,27.73333333,112.1955556
棋盘,43.96772,126.54724
棕溪,32.8716892,109.5565599
棠下,22.699139,113.044875
棠海,25.2061787,102.0968934
棠溪,23.17023056,113.2401611
植物公园,28.071287,112.893877
椑木镇,29.506755,105.09429
楚山,45.1169494,130.0211398
楚玛尔河,35.3711,93.48857
楚雄,25.08527778,101.5427778
楚雄南,25.05370194,101.5432089
楚雄西,25.07823183,101.4914721
楚鲁图,42.84416667,112.5961111
楠姆庙,30.63055556,114.4180556
楠溪江,28.32248772,120.7788317
榆中,35.851665,104.168886
榆关,39.89222222,119.3438889
榆垡东所,39.4940731,116.4173851
榆垡南所,39.4491266,116.4188469
榆林,38.271939,109.71455
榆树,44.814934,126.5288086
榆树台,41.715222,123.417578
榆树屯,47.15333333,123.8880556
榆树川,42.981832,129.077708
榆树沟,40.7834383,118.3977323
榆次,37.6958,112.725
榆社,37.05119,112.963066
榆社西,37.11468778,112.7888106
榕江,25.99138889,108.5516667
槐荫,30.8992619,113.960139
樊家圐圙,40.49205556,112.9868611
樊家庄所,38.8669211,112.7265551
樟岚所,26.0119439,119.3774387
樟岭,52.69213611,123.6344389
樟木头,22.9016,114.068
樟木头东,22.96073,114.10006
樟林,26.08472222,119.3611111
樟树,28.0802,115.572
樟树东,27.96685833,115.5956167
樟湖板,26.413171,118.496166
横山,25.1805,110.1322556
横山所,32.1481085,119.5209235
横峰,28.416592,117.596947
横州,22.758053,109.369712
横店,29.21748326,120.259716
横店东,30.81666667,114.3202778
横店西,30.8063942,114.2983293
横江,28.5553472,104.3416687
横江线路所,23.11644,112.9001
横沟桥,29.931817,114.354019
横沟桥东,29.93628056,114.3687833
横沥,23.031219,113.954311
横琴,22.140582,113.5396
横琴北,22.164035,113.528418
横车,30.31527778,115.3488889
横道河子,44.8125522,129.066342
横道河子东,44.7892,129.0972
横阳山,27.91409525,111.1625224
橄榄坝,21.87293,100.945415
欢乐城,28.085455,112.914391
欢乐海洋公园,28.08484,112.904955
欢乐雪域,28.090226,112.915088
欧家坡,33.17404,106.78625
欧里,43.59195,123.22837
欧龙山,37.20667716,96.36415243
歌乐山,29.626964,106.433771
歙县,29.868975,118.406591
歙县北,29.92416667,118.405
正定,38.16194444,114.5508333
正定机场,38.2506,114.703
正镶白旗,42.27916667,115.0341667
步行街,30.96488056,103.9466417
武义,28.9117,119.826
武义北,28.98571389,119.8452306
武乡,36.84923889,112.7916056
武乡东,36.8558825,112.8477633
武功,34.2594,108.2004
武夷山,27.7328,118.026
武夷山北,27.77944444,118.0397222
武夷山南,27.651195,117.996506
武威,37.90277778,102.6225
武威东,37.95805556,102.6958333
武威南,37.815,102.7354861
武安,36.676386,114.206474
武山,34.722414,104.916774
武平,24.99473889,116.2149083
武店,32.694292,117.284685
武当山,32.540084,110.960537
武当山西,32.53946,111.008104
武昌,30.531313,114.311773
武昌东,30.5775,114.4419444
武昌北,30.59638889,114.3236111
武昌南,30.47498929,114.3034426
武汉,30.60967,114.41898
武汉东,30.4861,114.425
武汉北,30.788,114.308
武清,39.37139,117.010081
武穴,29.97194444,115.6330556
武穴北,29.9704,115.634
武胜,30.371998,106.101649
武胜关,31.77973,114.01714
武进,31.66029976,119.9424028
武陟,35.0894,113.4459
武隆,29.32993361,107.7682297
武隆南,29.2993008,107.8132942
歪头山,41.493333,123.681972
段园,34.21130556,116.9979722
段甲岭,39.985236,117.168451
殷庄,32.29355,118.75843
殷行,31.320319,121.543848
毕克齐,40.722093,111.279903
毕原二路,34.16842,108.8305
毕家岗,32.641847,116.841235
毕节,27.265681,105.415666
毕节东,27.2351363,105.5283943
毛坝,31.6211173,107.7411957
毛坝关,32.34286,108.24642
毛家坝所,29.4679434,108.8183094
毛家店,43.042525,124.287356
毛德呼热,40.510462,106.3021297
毛耳山,31.49444444,118.4455556
毛陈,30.8662303,113.9855785
民丰,37.0179693,82.7216775
民乐,38.47333333,100.8374167
民和南,36.30593889,102.8480056
民族,40.894025,112.091939
民权,34.6459,115.1344
民权北,34.66111111,115.1744444
民福寺,29.15766,106.464888
氡泉,42.1483745,127.1875163
水东,30.778314,118.933529
水南,26.6253,118.173
水口,26.383858,118.73008
水土,29.846614,106.590775
水地,42.396019,119.209426
水坑,23.19958,112.56469
水城,26.574264,104.892778
水塘,24.95438,102.96716
水家湖,32.48528611,117.1641778
水富,28.60992,104.4145
水晶波,24.975037,103.1210788
水曲柳,44.491838,127.050121
水江,29.2582439,107.2795528
水江西,29.2470799,107.2694269
水沟,34.724713,107.0332559
水泉,41.1111763,119.1578117
水洋,36.46520556,113.3341194
水洞,41.7740152,126.1162698
水源,36.1238455,103.8758826
水目山,25.3993,100.6446
水花,26.9965842,108.2771945
水茜,26.4687675,116.7375362
水车湾,36.2903063,102.955208
永丰营,24.97557448,103.0628591
永乐,39.6528,116.789
永乐店,34.53591347,108.9425264
永乐街,24.99886176,109.1528421
永乐镇,23.97334167,106.6026333
永仁,26.05200556,101.7094167
永修,29.0225,115.8111111
永和,40.7761811,118.3439263
永嘉堡,40.52779538,114.216246
永嘉所,28.0718778,120.7183442
永城北,34.21805556,116.5152778
永基,23.247872,112.627571
永宁北,23.2171,113.59639
永宁南,23.18295,113.58533
永宁镇,32.14055556,118.5788889
永宁门,34.25049,108.94233
永安,25.977727,117.373092
永安乡,45.336595,131.4706579
永安南,25.941352,117.385315
永安镇,24.289321,108.048756
永定,24.734502,116.744211
永寿,34.707128,108.147052
永寿西,34.69672222,108.113225
永川,29.3440986,105.8972628
永川东,29.374411,105.945901
永川南,29.2785978,105.9603632
永州,26.45777778,111.5658333
永州东,26.45257,111.591486
永州北,26.519435,111.561312
永平,28.219848,117.741539
永平县,25.4077331,99.53852294
永庆,42.7057,128.2371
永康,28.912452,120.016536
永康东,28.820236,120.075308
永康南,28.85310278,120.0189583
永昌,29.24916667,119.3586111
永春,25.3332364,118.122548
永泰,25.85104167,118.9285639
永浆,25.943039,117.38822
永济,34.870773,110.448371
永济北,35.02833333,110.4191667
永清,39.185,116.5705556
永清东,39.304305,116.505255
永清西所,39.3317789,116.4176076
永登,36.7214,103.274
永登北,36.7230667,103.2431375
永福,24.998242,109.99133
永福南,25.001292,109.994
永胜,46.7851886,130.5037418
永茂,29.00395996,110.2718763
永郎,27.1479332,102.2481039
汇塘河,27.97194444,106.9194444
汇流河,49.2898861,120.8246967
汉中,33.09194444,107.0255556
汉口,30.62043,114.24984
汉寿,28.84542,111.93768
汉寿南,28.772531,111.940609
汉川,30.54391944,113.8074667
汉川北,30.7075464,113.8479908
汉沟镇,39.298307,117.102818
汉沽,39.2717,117.79989
汉源,29.235506,102.904459
汉西,30.595,114.2222
汉阳,30.555185,114.250286
汉阴,32.8796933,108.501908
汊沽港,39.23472222,116.9508333
汐子,41.778895,119.2575065
汕头,23.37463889,116.7509444
汕头北,23.43325,116.71364
汕头南,23.23174,116.67299
汕头大学,23.41146,116.63083
汕尾,22.8137,115.427
汝州,34.17068611,112.8219583
汝箕沟,39.068972,106.113979
汝阳,34.307471,112.555579
江克栋,34.6336,92.85681
江北,43.8945,126.61
江北机场,29.709717,106.651035
江华,25.18291111,111.5502389
江口,26.35271427,109.6609313
江头村,24.96762,103.13388
江宁,31.938622,118.893895
江宁西,31.825525,118.5909944
江宁镇,31.862701,118.606061
江家,28.3683,115.934
江密峰,43.95634195,126.7391826
江山,28.77478889,118.639075
江岭,29.0429219,119.7589729
江岸,30.631637,114.32198
江市,27.11536047,109.7413388
江所田,24.9735622,104.477012
江村,23.302933,113.213334
江村西所,23.2957932,113.2138658
江板,26.139607,119.179699
江桥,46.769484,123.678124
江桥镇,31.27111111,121.3638889
江水地,23.4799544,103.2648612
江永,25.352411,111.460592
江油,31.78313889,104.7683
江油北,31.985754,105.07247
江津,29.2617822,106.2410257
江津北,29.34756,106.25505
江浦,32.01708333,118.5308417
江海,22.58561,113.15838
江湾,31.30217926,121.4798596
江源,42.0390463,126.5771514
江源东,42.08619633,126.9022895
江西村,22.77536002,108.1195903
江边村,27.6802987,115.907318
江都,32.460806,119.572858
江门,22.490901,113.06646
江门东,22.56366,113.09774
江门北,22.76227,112.92411
江阴,31.862148,120.275445
江阴北,31.949499,120.318802
江高,23.2801454,113.2190133
江高镇,23.286117,113.221214
池回村所,27.500364,109.9627201
池州,30.62158056,117.5169389
池河,32.971186,108.331842
汤原,46.7451,129.918
汤山城,40.311167,124.208944
汤岗子,41.002996,122.894336
汤旺河,48.45332778,129.5735306
汤池,46.985006,123.767981
汤河,40.318406,124.155515
汤溪,29.07694,119.378307
汤逊湖,30.44759444,114.3797833
汤阴,35.914625,114.340107
汤阴东,35.875485,114.4068253
汨罗,28.81731389,113.0707639
汨罗东,28.748538,113.138005
汪家庄所,26.4338229,106.4706756
汪清,43.329821,129.733337
汪甸,24.211158,106.31967
汾河,37.947753,112.532873
汾阳,37.372128,111.910897
沁县,36.75861944,112.6987361
沁河北,35.167325,112.726128
沁阳,35.20049,112.943745
沂南,35.487654,118.614529
沂水,35.643578,118.722155
沂源,36.14960556,118.1427333
沃博尔,41.8591338,102.6667696
沃皮,44.22674541,125.5249158
沈丘,33.362491,115.081372
沈丘北,33.424266,115.101328
沈圩所,34.6458327,119.1889738
沈家,46.0975,126.77
沈家塘,30.3760971,120.155783
沈家巷,31.45465952,118.2352462
沈家河,36.0942739,106.2810544
沈阳,41.795,123.3941667
沈阳东,41.821338,123.495069
沈阳北,41.8168,123.4296
沈阳南,41.66722222,123.4030556
沈阳西,41.916553,123.228953
沐滂,25.40205,100.76966
沙井西,22.736276,113.788237
沙刀湾,29.346836,110.889948
沙厂坪,24.987167,105.435662
沙县,26.392631,117.771971
沙口,24.41657778,113.5268917
沙园,46.7569834,127.0029041
沙园 (黑龙江省),46.75694444,127.0030556
沙坝,26.9480171,102.1294899
沙坝子,40.20236,109.96396
沙坡,29.504035,106.211754
沙坡头,37.46561,104.99654
沙坪坝,29.55653056,106.4560361
沙城,40.39594444,115.5095278
沙城东,40.35436,115.57437
沙堤所,29.1950912,110.4409292
沙塘,34.29965571,117.0238941
沙头东所,23.1801519,112.9260974
沙头东线路所,23.18226,112.92956
沙子河,39.88361111,118.4072222
沙尔塔拉,45.0380764,118.7377135
沙岭,41.7561827,123.1544343
沙岭子,40.67194444,114.9191667
沙岭子东,40.65083333,114.9522222
沙岭庄,36.137512,120.346319
沙市南,30.2733585,112.291742
沙日乃,43.6686656,120.6385689
沙村,26.64861111,115.0730556
沙桥,25.24808,101.14398
沙沙圪台,39.647898,109.993566
沙沙坡,28.0165948,104.046806
沙沱,25.7233787,104.4410402
沙河,40.11777778,116.2516667
沙河口,38.925,121.5872
沙河市,36.86083333,114.4913889
沙河镇,40.123611,124.748333
沙河集,32.427029,118.248914
沙洋西,30.65515833,112.1577
沙浦,23.156396,113.653971
沙海,41.49519,119.4607
沙湖,38.78335,106.302375
沙湾,29.415442,103.53578
沙湾南,29.413985,103.540974
沙湾市,44.32104461,85.60604519
沙琅,21.80365,111.19409
沙马拉达,28.230029,102.564027
沟口,48.679594,122.019415
沟帮子,41.359614,121.76968
沥林,22.98166667,114.2266667
沥林北,22.98192778,114.2248722
沧口,36.17916667,120.3783333
沧州,38.30902194,116.8719389
沧州西,38.306313,116.761247
沧波门,32.032646,118.877349
沭阳,34.11311389,118.758675
沱沱河,34.2331,92.4458
河下,27.796207,114.84874
河东机场,38.322135,106.382099
河东里,40.41291667,99.76111111
河口,22.51083333,103.9655556
河口北,22.532236,103.973868
河口南,36.1639,103.462
河唇,21.698822,110.29707
河底,38.0023715,113.5646439
河池西,24.713483,108.172693
河洛营,41.38087324,117.7364103
河津,35.58766667,110.7201111
河源,23.761,114.682
河源东,23.6842,114.73086
河源北,23.88624,115.00178
河潭埠,28.408717,117.341048
河边,38.59967444,113.0937917
河间西,38.50416667,115.9497222
河阳,26.1016287,107.4768886
油河集,33.64722222,115.8
油溪,29.2034758,106.1448714
治安,43.3483666,121.5034932
治江,33.1190347,107.1988475
沾益,25.6057088,103.8053774
沿河城,40.099228,115.720468
沿河城西,40.094873,115.716607
沿滩,29.184675,104.9281694
泉吉河,37.4032154,95.7757966
泉州,24.97666667,118.5630556
泉州东,24.9261429,118.7671014
泉州南,24.74004111,118.5803778
泉州西,24.958212,118.552787
泉林,35.60031,117.51398
泉江,27.663142,113.946808
泉沟,43.179535,124.258452
泉港,25.177137,118.87436
泉眼,43.8521501,125.5456102
泉阳,42.337438,127.534784
泊头,38.060915,116.581015
泊头镇,37.60025,118.07425
泔溪,28.987426,108.9553024
法启,27.0225586,105.5711297
泗亭,25.2249069,107.4736513
泗县,33.53912222,117.8449667
泗县东,33.46317778,117.983625
泗店,31.55916667,114.8826389
泗水,35.636324,117.255605
泗水南,35.5351641,117.2761614
泗水庄,23.5138969,103.1953364
泗洪,33.6080207,118.2136202
泗阳,33.756205,118.7088
泡子,42.205581,122.323979
波寨,24.77838,109.88122
波渡箐,23.19468,103.73762
波罗坑,24.08075556,113.3909611
波罗赤,41.403423,119.93559
泥溪,29.009271,104.273061
泰兴,32.239614,120.268234
泰和,26.835,114.945
泰宁,26.930404,117.148176
泰安,36.1719,117.029
泰安镇,32.4548885,119.5135293
泰山,36.1869,117.103
泰州,32.530944,119.975703
泰州西,32.53138889,119.8686111
泰来,46.390001,123.404521
泰美,23.30361111,114.46
泸县,29.1626321,105.3401993
泸州,28.93006,105.41831
泸州东,29.0608341,105.6360803
泸阳,27.601879,110.094691
泼河,31.84722222,114.8980556
泽普,38.178521,77.305707
泽润里,25.0947245,102.3075675
泾县,30.660579,118.383365
泾川,35.348427,107.3610882
泾河,34.48161472,108.970235
洋丹仔,26.598682,118.259341
洋县,33.1638024,107.3982021
洋县西,33.229041,107.518498
洋口,26.797821,117.911198
洋庄,27.837275,117.915526
洋河,33.79101944,118.3627417
洋河口,36.136866,120.062194
洛东,24.4853098,108.8947062
洛埠,24.438303,109.520303
洛川,35.762854,109.442679
洛川北,35.818592,109.350085
洛川西,35.78378889,109.3294333
洛浦,37.070772,80.2138525
洛湾三江,26.685725,106.8229083
洛满,24.409634,109.185842
洛碛,29.724763,106.920283
洛羊镇,24.93907389,102.8365319
洛门,34.75420556,105.0206417
洛阳,34.6873,112.4303
洛阳东,34.6985,112.4799
洛阳北,34.72662992,112.5234283
洛阳西,34.698445,112.353069
洛阳龙门,34.59395,112.45262
洞井,28.099719,113.009356
洞口,27.0986,110.613102
洞子崖,35.22789167,109.7305194
洞庙河,40.57047,117.68872
津沪所,39.1096567,117.0581997
洪安乡,30.7105292,104.3334612
洪家山所,29.6357837,115.8903658
洪嶺,22.5118,114.1646
洪德,36.8090592,107.1347988
洪掌,36.329887,113.338695
洪梅,22.98310278,113.6125639
洪沟,36.13371381,117.1163468
洪河,47.603072,133.4950741
洪洞,36.262181,111.665388
洪洞北,36.27361111,111.7252778
洪洞西,36.253376,111.574208
洮南,45.338349,122.803689
洲心,23.695288,113.127678
流坪,26.46031461,109.6703683
流水沟,40.70486111,117.1379167
浆水镇,37.207004,113.9026572
济南,36.67041667,116.9854167
济南东,36.747995,117.153795
济南南,36.627376,116.939256
济南西,36.66888889,116.8869444
济宁,35.39305556,116.595
济宁东,35.52353,116.75066
济宁北,35.52462,116.60838
济源,35.11083333,112.5680556
济西,36.666304,116.856044
浐灞,34.29222222,109.0052778
浑河,41.725971,123.375321
浒墅关,31.384021,120.508639
浒湾,31.72694444,114.8838889
浙大国际校区,30.51499,120.71333
浠水,30.43541718,115.2363892
浠水南,30.41271,115.23517
浣溪,26.5502471,113.5998737
浦口,32.09861111,118.7155556
浦后,26.3174,118.780966
浦江,29.4920644,119.9791239
浦镇,32.118506,118.690257
浩良河,46.72664167,129.6308861
浩门,37.5698081,101.440233
浪河,32.4116035,111.2626121
浮图峪,39.365916,114.827344
浮屠街,29.9075,115.0883333
浮山,36.07138889,111.8388889
浮梁,29.3524234,117.2268344
浮梁东,29.51409153,117.4562541
浮梁南所,29.3199308,117.2185153
浮石,25.12767697,109.3666934
海 口东,19.9856837,110.3387166
海东,36.4675999,102.3894952
海东西,36.50985,102.0535778
海伦,47.46494341,126.9876096
海北,47.6680436,126.8695455
海口,20.029444,110.1575
海口东,19.98571,110.33863
海口南,19.95975927,110.1579568
海坨子,45.268716,124.037413
海城,40.861596,122.73731
海城西,40.912898,122.653881
海头,19.49633333,108.9893083
海宁,30.536066,120.681317
海宁西,30.44083333,120.3872222
海宁高铁西,30.44184,120.38627
海安,32.549355,120.4993
海安南,20.244792,110.127536
海州,34.55264722,119.095825
海彦呼都格,44.0622447,116.052854
海拉尔,49.22833333,119.7361111
海拉尔东,49.254098,119.8211
海拉尔南,49.23844539,119.9009112
海昌路,30.51369,120.68764
海晏,36.86716,100.994248
海林,44.5648,129.3805
海林北,44.60903333,129.3661917
海棠寺,34.77822222,113.6410056
海浪,44.5381392,129.5474892
海湾,30.868126,121.554562
海石湾,36.34111111,102.865
海门,31.927866,121.178473
海阳,36.7168927,121.1753976
海阳北,37.06853056,120.9549389
海龙,42.6475727,125.8298644
涂家埠,29.04249954,115.8063889
涉县,36.577362,113.66217
涞源,39.370858,114.705985
涟水,33.777624,119.191248
涟源,27.688236,111.670181
涡阳,33.49055556,116.2355556
涧池铺,32.8396325,108.5560209
涪陵,29.702412,107.3289
涪陵北,29.77346389,107.2735222
涪陵西,29.703368,107.270417
涵江,25.494358,119.170946
涵江北,25.6041363,119.0097225
涿州,39.48,115.9780556
涿州东,39.45888889,116.0477778
涿鹿,40.32873,115.179023
淄博,36.78686111,118.0503611
淄博北,36.895212,118.020713
淄川,36.6589816,117.9691125
淇县,35.61030306,114.1816111
淦田,27.503725,113.148156
淮北,33.96833333,116.7975
淮北北,34.048274,116.845611
淮南,32.630421,117.019551
淮南东,32.64745,117.1454222
淮南南,32.544302,117.03809
淮南西,32.622561,116.966311
淮口南,30.735427,104.571805
淮城,33.55166667,119.1677778
淮安,33.65027778,119.0277778
淮安东,33.570627,119.183618
淮安南,33.59222222,119.0883333
淮滨,32.50333333,115.4066667
淮阳南,33.504908,114.896263
深井,23.06898,113.4044
深井子,41.7836339,123.6463225
深圳,22.5344,114.1121
深圳东,22.60388889,114.1144444
深圳北,22.61194444,114.0238889
深圳坪山,22.71037,114.3222
深圳机场,22.625051,113.807828
深圳机场东,22.64861,113.81539
深圳机场北,22.6539,113.7925
深圳西,22.531389,113.902778
深州,38.01083333,115.6080556
深汕,22.8725,115.0785
清凉店,37.67694444,115.8552778
清华园,39.99030556,116.3256667
清原,42.1029708,124.930121
清城,23.655909,113.06077
清徐,37.556635,112.307032
清水,39.3548,99.057
清水北,39.37381667,99.09656944
清水县,34.752175,106.102507
清水沟,26.8326216,104.3214671
清水河东,25.231668,104.942731
清水河西,25.2937309,104.8838246
清河,40.03986389,116.3091722
清河城,37.06333333,115.6811111
清河桥,43.6954,122.864287
清河门,41.774344,121.41448
清河门北,41.7925291,121.4100294
清泉南,39.97737499,97.5753874
清流,26.214918,116.815261
清涧,35.6247863,110.661101
清涧县,37.167014,109.998587
清远,23.69625,113.1294194
清远长隆,23.55155,113.12442
清镇西,26.803719,106.376885
清风店,38.62369444,115.0293611
渌口,27.711401,113.137481
渑池,34.75444412,111.7791672
渑池南,34.686243,111.768189
渔坝村,25.1647425,101.9386444
渔溪,25.6058,119.329
渠东所,24.6591851,102.6322899
渠东线路所,24.6591595,102.6323006
渠县,30.80764,107.009034
渠旧,22.5178,107.5785
渠江,28.08694444,110.9938889
渠黎,22.5571544,107.7884945
渡口,26.5717388,101.6999464
渡市,31.028031,107.279421
渤海,41.149195,122.095169
渤海新区,38.29852247,117.8175045
温家圳,28.359954,116.106171
